id,c_claveprodserv,descripcion
catalogos.claveprodserv47814,60104714,Aparato para la ley de boyle
catalogos.claveprodserv47815,60104715,Aparato para el principio de pascal
catalogos.claveprodserv47816,60104716,Aparato para el principio de arquímedes
catalogos.claveprodserv47817,60104717,Aparato para el teorema de bernoulli
catalogos.claveprodserv47818,60104718,Aparato de bombeo centrífugo
catalogos.claveprodserv47819,60104719,Tubo de ventury
catalogos.claveprodserv47820,60104720,Aparato para la medición del número de reynolds
catalogos.claveprodserv47821,60104721,Aparato del momento de inercia
catalogos.claveprodserv47822,60104722,Aparato para medir  la fuerza gravitacional
catalogos.claveprodserv47823,60104723,Balanza de torsión
catalogos.claveprodserv47824,60104724,Analizador del sistema de refrigeración
catalogos.claveprodserv47825,60104726,Aparato para la ley de torricelli
catalogos.claveprodserv47826,60104800,Materiales de física del sonido y las ondas
catalogos.claveprodserv47827,60104801,Generadores de ondas
catalogos.claveprodserv47828,60104802,Tanques de ondas
catalogos.claveprodserv47829,60104803,Fuentes de ondas
catalogos.claveprodserv47830,60104804,Sets de demostración de ondas
catalogos.claveprodserv47831,60104805,Diapasones
catalogos.claveprodserv47832,60104806,Demostradores del efecto doppler
catalogos.claveprodserv47833,60104807,Equipo de resonancia
catalogos.claveprodserv47834,60104808,Fonómetros
catalogos.claveprodserv47835,60104809,Aparato de ondas
catalogos.claveprodserv47836,60104810,Espectroscopios
catalogos.claveprodserv47837,60104811,Diagramas del espectro
catalogos.claveprodserv47838,60104812,Kits de demostración de la luz
catalogos.claveprodserv47839,60104813,Cartas o muestras de colores
catalogos.claveprodserv47840,60104814,Radiómetro
catalogos.claveprodserv47841,60104815,Equipo de refracción o reflexión
catalogos.claveprodserv47842,60104816,Sets o kits ópticos
catalogos.claveprodserv47843,60104817,Aparato del tanque ripple
catalogos.claveprodserv47844,60104818,Aparato de la constante de planck
catalogos.claveprodserv47845,60104819,Lámpara de balmer
catalogos.claveprodserv47846,60104820,Aparato de kundt
catalogos.claveprodserv47847,60104821,Aparato del efecto fotoeléctrico
catalogos.claveprodserv47848,60104822,Set de banco óptico elemental
catalogos.claveprodserv47849,60104823,Oscilador armónico simple
catalogos.claveprodserv47850,60104824,Aparato de óptica de ondas
catalogos.claveprodserv47851,60104825,Aparato de holografía
catalogos.claveprodserv47852,60104826,Espejo mágico óptico
catalogos.claveprodserv47853,60104827,Equipo para medición de distancias focales
catalogos.claveprodserv47854,60104900,Materiales de física de electricidad
catalogos.claveprodserv47855,60104901,Generadores de van de graff
catalogos.claveprodserv47856,60104902,Aparato de electrostática
catalogos.claveprodserv47857,60104903,Kits de electrostática
catalogos.claveprodserv47858,60104904,Kits de electricidad
catalogos.claveprodserv47859,60104905,Tableros de demostración de electricidad
catalogos.claveprodserv47860,60104906,Kits de baterías
catalogos.claveprodserv47861,60104907,Generadores portátiles
catalogos.claveprodserv47862,60104908,Aparato de electromagnetismo
catalogos.claveprodserv47863,60104909,Aparato de magnetismo
catalogos.claveprodserv47864,60104910,Electroimanes
catalogos.claveprodserv47865,60104911,Campanas eléctricas o accesorios
catalogos.claveprodserv47866,60104912,Alambres o cables eléctricos
catalogos.claveprodserv47867,60104913,Aparato para la ley de ohm
catalogos.claveprodserv47868,60104914,Tubo de descarga
catalogos.claveprodserv47869,60104915,Aparato para experimentos de transformadores
catalogos.claveprodserv47870,60104916,Aparato del efecto termoeléctrico
catalogos.claveprodserv47871,60104917,Aparato de voltaje constante
catalogos.claveprodserv47872,60104918,Aparato fotoeléctrico
catalogos.claveprodserv47873,60104919,Botella de leyden
catalogos.claveprodserv47874,60104920,Cámara de nubes
catalogos.claveprodserv47875,60104921,Aparato del efecto zeeman
catalogos.claveprodserv47876,60104922,Aparato para la ley de coulomb
catalogos.claveprodserv47877,60104923,Descargador
catalogos.claveprodserv47878,60104924,Aparato para la ley de faraday
catalogos.claveprodserv47879,60104925,Aparato para la ley de fleming
catalogos.claveprodserv47880,60104926,Aparato del efecto hall
catalogos.claveprodserv47881,60104927,Sistema de pruebas de armaduras
catalogos.claveprodserv47882,60104928,Tubo de crookes
catalogos.claveprodserv47883,60104929,Generador de campo magnético rotatorio
catalogos.claveprodserv47884,60104930,Dispositivo de demostración de luz fluorescente
catalogos.claveprodserv47885,60105000,Materiales de física nuclear
catalogos.claveprodserv47886,60105001,Sets de radioactividad
catalogos.claveprodserv47887,60105002,Contadores geiger
catalogos.claveprodserv47888,60105003,Aparato de electrones
catalogos.claveprodserv47889,60105004,Señales de advertencia de radiación
catalogos.claveprodserv47890,60105005,Diapositivas de física nuclear
catalogos.claveprodserv47891,60105006,Diagramas de física nuclear
catalogos.claveprodserv47892,60105100,"Cohetes, materiales de vuelo y suministros"
catalogos.claveprodserv47893,60105101,Sets de cohetes
catalogos.claveprodserv47894,60105102,Aparato de lanzamiento
catalogos.claveprodserv47895,60105103,Dispositivos para la medición de alturas
catalogos.claveprodserv47896,60105104,Kits de aviones
catalogos.claveprodserv47897,60105200,Materiales educativos de recursos de aptitudes de vida
catalogos.claveprodserv47898,60105201,Materiales de enseñanza para desarrollar habilidades de escucha
catalogos.claveprodserv47899,60105202,Materiales de enseñanza de  habilidades de estudio
catalogos.claveprodserv47900,60105203,Materiales de enseñanza de preparación de exámenes
catalogos.claveprodserv47901,60105300,Materiales educativos de educación de carrera
catalogos.claveprodserv47902,60105301,Materiales de enseñanza de habilidades para la educación o planificación o toma de decisiones para el trabajo
catalogos.claveprodserv47903,60105302,Materiales de enseñanza de  habilidades laborales básicas
catalogos.claveprodserv47904,60105303,Materiales de enseñanza de habilidades para la búsqueda de empleo
catalogos.claveprodserv47905,60105304,Materiales de enseñanza de habilidades para el manejo del tiempo
catalogos.claveprodserv47906,60105305,Materiales de enseñanza de habilidades para entrevistas
catalogos.claveprodserv47907,60105306,Materiales de enseñanza de habilidades para elaborar la hoja de vida
catalogos.claveprodserv47908,60105307,Materiales de enseñanza de formación de ética laboral o actitudes
catalogos.claveprodserv47909,60105308,Materiales de enseñanza para desarrollar habilidades de trabajo en equipo
catalogos.claveprodserv47910,60105309,Materiales de enseñanza de etiqueta  empresarial
catalogos.claveprodserv47911,60105400,"Materiales educativos de vida independiente, administración del dinero y economía doméstica"
catalogos.claveprodserv47912,60105401,Materiales de enseñanza del manejo del dinero o de las finanzas personales
catalogos.claveprodserv47913,60105402,Materiales de enseñanza de habilidades de consumo y comparación de precios
catalogos.claveprodserv47914,60105403,Materiales de enseñanza de vida independiente
catalogos.claveprodserv47915,60105404,Materiales de enseñanza para la comprensión de los créditos o préstamos de consumo
catalogos.claveprodserv47916,60105405,Materiales de enseñanza de comparación o cobertura de seguros
catalogos.claveprodserv47917,60105406,Materiales de enseñanza para compra de casa
catalogos.claveprodserv47918,60105407,Materiales de enseñanza para alquiler de apartamento
catalogos.claveprodserv47919,60105408,Materiales de enseñanza para compra de carro
catalogos.claveprodserv47920,60105409,Materiales de enseñanza  de publicidad o comercialización de marcas
catalogos.claveprodserv47921,60105410,Materiales de enseñanza de habilidades para la vida en familia o para el establecimiento de relaciones
catalogos.claveprodserv47922,60105411,Materiales de enseñanza para el desarrollo de la autoestima y el autoconcepto
catalogos.claveprodserv47923,60105412,Materiales de enseñanza de prevención de la violencia o de educación para la evasión de la violencia
catalogos.claveprodserv47924,60105413,Materiales de enseñanza  de formación para el manejo de la ira
catalogos.claveprodserv47925,60105414,Materiales educativos para la enseñanza de la paciencia
catalogos.claveprodserv47926,60105415,Materiales de enseñanza de formación de la tolerancia
catalogos.claveprodserv47927,60105416,Materiales de enseñanza de seguridad personal
catalogos.claveprodserv47928,60105417,Materiales de enseñanza de resolución de conflictos personales
catalogos.claveprodserv47929,60105418,Guías de asesoramiento práctico para adolescentes
catalogos.claveprodserv47930,60105419,Materiales de enseñanza de desarrollo de aptitudes sociales
catalogos.claveprodserv47931,60105420,Materiales de enseñanza de modales o etiqueta o cortesía
catalogos.claveprodserv47932,60105421,Materiales de enseñanza para entender o tratar con la diversidad cultural
catalogos.claveprodserv47933,60105422,Materiales de enseñanza para interpretar el lenguaje corporal
catalogos.claveprodserv47934,60105423,Materiales de enseñanza  para el desarrollo de la capacidad de adaptación
catalogos.claveprodserv47935,60105424,Materiales de enseñanza de comprensión del servicio a la comunidad
catalogos.claveprodserv47936,60105425,Materiales de enseñanza para el desarrollo de habilidades de negación
catalogos.claveprodserv47937,60105426,Materiales de enseñanza de habilidades de responsabilidad o toma de decisiones
catalogos.claveprodserv47938,60105427,Materiales de enseñanza de comprensión de los derechos legales de los adolescentes
catalogos.claveprodserv47939,60105428,Materiales de enseñanza de las repercusiones de la deserción escolar
catalogos.claveprodserv47940,60105429,Videos de las relaciones interraciales
catalogos.claveprodserv47941,60105500,Materiales educativos de diseño del hogar y de interiores
catalogos.claveprodserv47942,60105501,Materiales de enseñanza de feng shui
catalogos.claveprodserv47943,60105502,Materiales de enseñanza para utilizar color o pintura para la decoración del hogar
catalogos.claveprodserv47944,60105503,Materiales de enseñanza  para la  planificación o diseño del hogar
catalogos.claveprodserv47945,60105504,Materiales de enseñanza de diseño de jardines
catalogos.claveprodserv47946,60105505,Materiales de enseñanza para la decoración o amueblamiento del hogar
catalogos.claveprodserv47947,60105600,"Materiales educativos de preparación de alimentos, nutrición y educación sobre la salud"
catalogos.claveprodserv47948,60105601,Materiales de enseñanza de dietas balanceadas o pautas alimentarias
catalogos.claveprodserv47949,60105602,Materiales de enseñanza de habilidades de planificación de menús para planes de estudios de nutrición
catalogos.claveprodserv47950,60105603,Materiales de enseñanza de comprensión del etiquetado nutricional
catalogos.claveprodserv47951,60105604,Materiales de enseñanza de compra de alimentos
catalogos.claveprodserv47952,60105605,Módulos de demostración de opciones de alimentos saludables
catalogos.claveprodserv47953,60105606,Materiales de enseñanza de comprensión de los efectos de las grasas alimenticias
catalogos.claveprodserv47954,60105607,Materiales de enseñanza de comprensión del vegetarianismo
catalogos.claveprodserv47955,60105608,Libros de cocina o recetarios
catalogos.claveprodserv47956,60105609,Materiales de enseñanza de  educación acerca de los trastornos alimenticios
catalogos.claveprodserv47957,60105610,Materiales de enseñanza sobre el control de peso o el ejercicio
catalogos.claveprodserv47958,60105611,Materiales de enseñanza de la medición de sólidos o líquidos en la cocina
catalogos.claveprodserv47959,60105612,Materiales de enseñanza de equivalencias o matemáticas en la cocina
catalogos.claveprodserv47960,60105613,Materiales de enseñanza sobre los utensilios de cocina
catalogos.claveprodserv47961,60105614,Materiales de enseñanza sobre la higiene o la seguridad en la cocina
catalogos.claveprodserv47962,60105615,Materiales de enseñanza sobre la inocuidad de los alimentos
catalogos.claveprodserv47963,60105616,Materiales de enseñanza sobre actividades de la ciencia de los alimentos
catalogos.claveprodserv47964,60105617,Materiales de enseñanza de habilidades culinarias
catalogos.claveprodserv47965,60105618,Materiales de enseñanza de etiqueta o modales en la mesa
catalogos.claveprodserv47966,60105619,Materiales de enseñanza sobre cómo poner la mesa
catalogos.claveprodserv47967,60105620,Materiales de enseñanza de capacitación de los servicios de alimentación
catalogos.claveprodserv47968,60105621,Materiales de enseñanza de educación acerca del abuso de drogas o  tabaco o alcohol
catalogos.claveprodserv47969,60105622,Simuladores para fumar
catalogos.claveprodserv47970,60105623,Materiales de enseñanza de comprensión de las adicciones o cómo evitarlas
