id,c_colonia,c_codigopostal,descripcion
catalogo_colonias51646,1436,69033,San Miguel Ixtápam
catalogo_colonias51647,1436,74060,Álvaro Obregón
catalogo_colonias51648,1436,76805,Las Águilas III
catalogo_colonias51649,1436,79647,Adjuntas
catalogo_colonias51650,1436,80857,San Benito
catalogo_colonias51651,1436,85773,San Antonio del Cupis
catalogo_colonias51652,1436,87503,Moderna
catalogo_colonias51653,1436,90265,San Agustín
catalogo_colonias51654,1436,92470,Carmona y Valle
catalogo_colonias51655,1436,97974,U.A. Cepeda Peraza
catalogo_colonias51656,1436,98085,Lomas de Cristo
catalogo_colonias51657,1437,20908,Andares
catalogo_colonias51658,1437,22205,Villa del Real II
catalogo_colonias51659,1437,27720,El Marqués de Aguayo (Los Ojos de Adriana)
catalogo_colonias51660,1437,30513,Manuel Avila Camacho
catalogo_colonias51661,1437,33019,Las Flores
catalogo_colonias51662,1437,35327,El Mirador
catalogo_colonias51663,1437,37300,Lindavista
catalogo_colonias51664,1437,43231,Tecueyaca
catalogo_colonias51665,1437,45997,El Mirador
catalogo_colonias51666,1437,51765,Buenavista
catalogo_colonias51667,1437,59810,Riveras del Celio
catalogo_colonias51668,1437,62543,La Mextepec
catalogo_colonias51669,1437,63538,El Carrizal
catalogo_colonias51670,1437,69034,Santa Catalina Chinango
catalogo_colonias51671,1437,74068,La Huerta
catalogo_colonias51672,1437,76804,Las Torres
catalogo_colonias51673,1437,79646,Bagres de Arriba (La Estancia)
catalogo_colonias51674,1437,85770,Macoyahui
catalogo_colonias51675,1437,90266,La Providencia
catalogo_colonias51676,1437,92470,Tamalin
catalogo_colonias51677,1437,97976,Nohcacab
catalogo_colonias51678,1438,20907,Jardines de Campo Real
catalogo_colonias51679,1438,22205,Villa del Real III
catalogo_colonias51680,1438,27739,Potrero de Menchaca (Jaime García Sánchez)
catalogo_colonias51681,1438,30515,Gral. Alberto Pineda
catalogo_colonias51682,1438,35327,La Resolana
catalogo_colonias51683,1438,37300,Lomas de La Trinidad
catalogo_colonias51684,1438,39944,Lázaro Cárdenas
catalogo_colonias51685,1438,43232,Mazahuacan
catalogo_colonias51686,1438,45986,Rancho Nuevo
catalogo_colonias51687,1438,51785,Porfirio Díaz
catalogo_colonias51688,1438,59893,Ejidal
catalogo_colonias51689,1438,62543,Emiliano Zapata
catalogo_colonias51690,1438,63547,El Carrizal
catalogo_colonias51691,1438,66647,Campestre Huinalá
catalogo_colonias51692,1438,69038,Santa Maria Mixquitlahuaca
catalogo_colonias51693,1438,74069,Valle San Martin
catalogo_colonias51694,1438,76824,Lomo de Toro
catalogo_colonias51695,1438,79646,El Tulillo
catalogo_colonias51696,1438,80870,El Guasimal
catalogo_colonias51697,1438,85773,Campamento las Casitas (El Mocúzarit)
catalogo_colonias51698,1438,90267,Las Maravillas
catalogo_colonias51699,1438,92480,San Jerónimo (La Guásima)
catalogo_colonias51700,1438,97975,Kantemo
catalogo_colonias51701,1438,98060,Villas Del Tepozan
catalogo_colonias51702,1439,09520,El Edén
catalogo_colonias51703,1439,20358,Sendero de los Quetzales
catalogo_colonias51704,1439,22205,Villa del Real IV
catalogo_colonias51705,1439,27750,Sacramento
catalogo_colonias51706,1439,30515,3 Picos
catalogo_colonias51707,1439,33029,Obrera
catalogo_colonias51708,1439,35327,Román Arreola (La Mimbrera)
catalogo_colonias51709,1439,37306,Granada
catalogo_colonias51710,1439,40538,Lázaro Cárdenas
catalogo_colonias51711,1439,43232,Tostlamantla
catalogo_colonias51712,1439,45987,Otatlan
catalogo_colonias51713,1439,51777,San Bartolomé
catalogo_colonias51714,1439,59880,Morelos
catalogo_colonias51715,1439,62544,Pedregal Tlalli
catalogo_colonias51716,1439,63548,El Carrizo
catalogo_colonias51717,1439,66647,Vivienda Digna
catalogo_colonias51718,1439,69040,San Juan Bautista Suchitepec
catalogo_colonias51719,1439,74070,Lindavista
catalogo_colonias51720,1439,76804,Rincón de los Azhares
catalogo_colonias51721,1439,79646,Paredes
catalogo_colonias51722,1439,80870,Bequillos
catalogo_colonias51723,1439,85774,El Frijol
catalogo_colonias51724,1439,87457,Niños Héroes
catalogo_colonias51725,1439,90264,Maguey Cenizo
catalogo_colonias51726,1439,92483,La Cebadilla
catalogo_colonias51727,1439,97975,San Marcos
catalogo_colonias51728,1439,98023,Lomas de Bracho
catalogo_colonias51729,1440,09520,San Sebastián Tecoloxtitla
catalogo_colonias51730,1440,20392,Universidad Autónoma de Aguascalientes  Campus Sur
catalogo_colonias51731,1440,22205,Villa del Real V
catalogo_colonias51732,1440,27758,El Chamizal
catalogo_colonias51733,1440,30523,Emiliano Zapata
catalogo_colonias51734,1440,33030,Imperial
catalogo_colonias51735,1440,40662,Lázaro Cárdenas
catalogo_colonias51736,1440,45988,Ahuatlan
catalogo_colonias51737,1440,51760,San Francisco
catalogo_colonias51738,1440,59828,Nueva España
catalogo_colonias51739,1440,62544,Las Calandrias
catalogo_colonias51740,1440,63549,El Carrizo
catalogo_colonias51741,1440,74078,San Antonio
catalogo_colonias51742,1440,76804,INFONAVIT los Fresnos
catalogo_colonias51743,1440,79646,Sorola
catalogo_colonias51744,1440,80873,El Limón
catalogo_colonias51745,1440,85773,La Vinata
catalogo_colonias51746,1440,87507,Niños Héroes
catalogo_colonias51747,1440,90264,Los Ranchitos (La Nopalera)
catalogo_colonias51748,1440,92486,El Rincón
catalogo_colonias51749,1440,97980,San Agustín (Salvador Alvarado)
catalogo_colonias51750,1441,09530,Santa Martha Acatitla Sur
catalogo_colonias51751,1441,20196,Real del Sol
catalogo_colonias51752,1441,22205,Villa del Real VI
catalogo_colonias51753,1441,27780,La Atravesada
catalogo_colonias51754,1441,30520,Villa Corzo
catalogo_colonias51755,1441,33038,Carmona
catalogo_colonias51756,1441,35316,San Juan
catalogo_colonias51757,1441,37310,Piletas I
catalogo_colonias51758,1441,43240,Atempa
catalogo_colonias51759,1441,45994,La Colonia
catalogo_colonias51760,1441,51786,San Gaspar
catalogo_colonias51761,1441,59817,Los Tulipanes
catalogo_colonias51762,1441,62544,Camino Real los Reyes
catalogo_colonias51763,1441,63540,El Carrizo
catalogo_colonias51764,1441,66648,Lomas Del Pedregal
catalogo_colonias51765,1441,69041,Cuautepec Guadalupe
catalogo_colonias51766,1441,74079,Plaza Acuario
catalogo_colonias51767,1441,76824,Milagrito
catalogo_colonias51768,1441,79606,Cañada Grande
catalogo_colonias51769,1441,80873,El Zapote de los Moya
catalogo_colonias51770,1441,85774,Los Camotes (San José del Palmar)
catalogo_colonias51771,1441,87453,Nogalar Oriente
catalogo_colonias51772,1441,90267,La Mesa del Cielo
catalogo_colonias51773,1441,92488,Escobal (Ejido Escobal)
catalogo_colonias51774,1441,97984,San Gaspar
catalogo_colonias51775,1442,20200,Olinda
catalogo_colonias51776,1442,22205,Villa del Real VII
catalogo_colonias51777,1442,27800,San Pedro de las Colonias Centro
catalogo_colonias51778,1442,33039,INFONAVIT Carlos Blake Norte
catalogo_colonias51779,1442,37310,Piletas II
catalogo_colonias51780,1442,43240,Coyula
catalogo_colonias51781,1442,45992,Tecualtitan
catalogo_colonias51782,1442,51777,San José
catalogo_colonias51783,1442,59820,Francisco Villa
catalogo_colonias51784,1442,62544,Joyas del Astillero
catalogo_colonias51785,1442,63533,El Cascabel
catalogo_colonias51786,1442,66648,Misión de San Miguel
catalogo_colonias51787,1442,69045,Santa Catarina Zapoquilla
catalogo_colonias51788,1442,74080,Los Dicios
catalogo_colonias51789,1442,76804,Misión de Santa Cruz
catalogo_colonias51790,1442,79610,Río Verde Centro
catalogo_colonias51791,1442,80875,Bebelama
catalogo_colonias51792,1442,85773,El Mocézarit (Conicárit)
catalogo_colonias51793,1442,87453,Nogalar Poniente
catalogo_colonias51794,1442,90266,San Francisco Quintanilla
catalogo_colonias51795,1442,92490,Mamey la Mar
catalogo_colonias51796,1442,97984,San Pedro
catalogo_colonias51797,1443,09550,Monte Alban
catalogo_colonias51798,1443,22205,Villa del Real VIII
catalogo_colonias51799,1443,33040,Los Naranjos
catalogo_colonias51800,1443,35340,Ignacio Valencia (Los Alamitos)
catalogo_colonias51801,1443,37315,Piletas III
catalogo_colonias51802,1443,40977,Lázaro Cárdenas
catalogo_colonias51803,1443,43240,Papatlatla
catalogo_colonias51804,1443,45992,La Constancia
catalogo_colonias51805,1443,51783,San Mateo Coapexco
catalogo_colonias51806,1443,62544,Jardines de Tlayacapan
catalogo_colonias51807,1443,63547,El Cerrito
catalogo_colonias51808,1443,69047,Membrillos
catalogo_colonias51809,1443,74080,Los Angeles
catalogo_colonias51810,1443,76815,Nuevo San Germán
catalogo_colonias51811,1443,80875,El Sabino Gordo
catalogo_colonias51812,1443,85774,La Tescalama
catalogo_colonias51813,1443,87503,Norteñita
catalogo_colonias51814,1443,90265,El Pato
catalogo_colonias51815,1443,92490,San Diego
catalogo_colonias51816,1443,97980,San Pedro Zula
catalogo_colonias51817,1444,09560,Paraje Zacatepec
catalogo_colonias51818,1444,22205,Villa del Sol I
catalogo_colonias51819,1444,27804,Barrio San Luis
catalogo_colonias51820,1444,30527,Monterrey
catalogo_colonias51821,1444,33050,Loma de Pérez
catalogo_colonias51822,1444,35340,Villa Unión de Muñoz (Villa Unión)
catalogo_colonias51823,1444,37316,Piletas IV
catalogo_colonias51824,1444,41104,Lázaro Cárdenas
catalogo_colonias51825,1444,43240,Pezmatlán
catalogo_colonias51826,1444,45993,Azcatlan-catzcatlan
catalogo_colonias51827,1444,51776,San Miguel
catalogo_colonias51828,1444,59817,Valle de San Agustín
catalogo_colonias51829,1444,62544,Valle de Oaxtepec
catalogo_colonias51830,1444,63536,El Chalate
catalogo_colonias51831,1444,66648,Roberto Espinoza
catalogo_colonias51832,1444,69050,Miltepec
catalogo_colonias51833,1444,74088,El Chamizal
catalogo_colonias51834,1444,76804,Praderas del Sol
catalogo_colonias51835,1444,79613,INFONAVIT Los Naranjos
catalogo_colonias51836,1444,80875,Lo de Félix
catalogo_colonias51837,1444,85773,Los Tanques
catalogo_colonias51838,1444,86750,Esteban Sanberino
catalogo_colonias51839,1444,88407,Nueva Esperanza
catalogo_colonias51840,1444,90266,Alta Luz
catalogo_colonias51841,1444,92495,Saladero
catalogo_colonias51842,1444,97983,Popola Nuevo
catalogo_colonias51843,1444,98040,Loma Barroca
catalogo_colonias51844,1445,09570,Santa María Aztahuacán
catalogo_colonias51845,1445,22205,Villa del Sol II
catalogo_colonias51846,1445,27805,Barrio Nuevo
catalogo_colonias51847,1445,30523,Buenavista
catalogo_colonias51848,1445,33058,Los Nogales
catalogo_colonias51849,1445,35340,San Bernardo (Nuevo San Bernardo)
catalogo_colonias51850,1445,41300,Lázaro Cárdenas
catalogo_colonias51851,1445,43240,Santa Lucía (Mesa de Santa Lucía)
catalogo_colonias51852,1445,45995,Chila
catalogo_colonias51853,1445,51775,Santa María
catalogo_colonias51854,1445,59850,San Pedro
catalogo_colonias51855,1445,62544,Nacatongo
catalogo_colonias51856,1445,63548,El Chalate
catalogo_colonias51857,1445,66648,Valle Del Pedregal
catalogo_colonias51858,1445,74089,El Calvario
catalogo_colonias51859,1445,76804,Paseo de las Palmas
catalogo_colonias51860,1445,79613,Precursores
catalogo_colonias51861,1445,80880,El Aguaje
catalogo_colonias51862,1445,85773,Nuevo Piedras Verdes
catalogo_colonias51863,1445,86400,Mastelero
catalogo_colonias51864,1445,90266,San Diego Quintanilla
catalogo_colonias51865,1445,97983,Pocoboh
catalogo_colonias51866,1445,98060,Siglo XXI
catalogo_colonias51867,1446,09577,Artículo 4°. Constitucional
catalogo_colonias51868,1446,22205,Villa Fontana I
catalogo_colonias51869,1446,27810,El Ancora
catalogo_colonias51870,1446,30535,Manuel Ávila Camacho
catalogo_colonias51871,1446,33059,Del Empleado
catalogo_colonias51872,1446,35340,Las Playas
catalogo_colonias51873,1446,37318,Desarrollo Baleares
catalogo_colonias51874,1446,41705,Lázaro Cárdenas
catalogo_colonias51875,1446,43243,Coamitla
catalogo_colonias51876,1446,45996,El Platanar
catalogo_colonias51877,1446,51783,Santiago Oxtotitlán
catalogo_colonias51878,1446,59853,San Pablo
catalogo_colonias51879,1446,62544,Texalo (La Cerámica)
catalogo_colonias51880,1446,63534,El Chalate
catalogo_colonias51881,1446,69055,San Jerónimo Silacayoapilla
catalogo_colonias51882,1446,74090,Carrillo Puerto
catalogo_colonias51883,1446,76810,Pueblo Quieto
catalogo_colonias51884,1446,79614,Insurgentes
catalogo_colonias51885,1446,80876,Bequillitos
catalogo_colonias51886,1446,85780,Yecora
catalogo_colonias51887,1446,86400,General Francisco Villa Poblado C 31
catalogo_colonias51888,1446,88920,Nuevo León
catalogo_colonias51889,1446,90264,La Trasquila
catalogo_colonias51890,1446,92500,Piedra Labrada
catalogo_colonias51891,1446,97980,San Martín Hili
catalogo_colonias51892,1446,98613,Popular San Francisco
catalogo_colonias51893,1447,22205,Villa Fontana II
catalogo_colonias51894,1447,27811,INFONAVIT
catalogo_colonias51895,1447,30533,Primero de Mayo
catalogo_colonias51896,1447,33060,Benito Juárez
catalogo_colonias51897,1447,35336,La Zarca
catalogo_colonias51898,1447,37319,San José Obrero
catalogo_colonias51899,1447,41800,Lázaro Cárdenas
catalogo_colonias51900,1447,43243,Rancho Nuevo
catalogo_colonias51901,1447,45997,La Cañada
catalogo_colonias51902,1447,51784,Totolmajac
catalogo_colonias51903,1447,62544,Lázaro Cárdenas
catalogo_colonias51904,1447,63534,El Chalate
catalogo_colonias51905,1447,66649,Mixcoac
catalogo_colonias51906,1447,69059,Saucitlan de Morelos
catalogo_colonias51907,1447,74099,La Joya
catalogo_colonias51908,1447,76804,Rinconada Banthí
catalogo_colonias51909,1447,79626,La Morita
catalogo_colonias51910,1447,80876,La Palma Envuelta
catalogo_colonias51911,1447,85785,La Tijera
catalogo_colonias51912,1447,90265,El Santísimo
catalogo_colonias51913,1447,97983,San Isidro Yaxche
catalogo_colonias51914,1447,98613,Bonito Pueblo
catalogo_colonias51915,1448,09577,Cabeza de Juárez 4 o Frente 4
catalogo_colonias51916,1448,22205,Villa Fontana IX
catalogo_colonias51917,1448,27820,La Trinidad
catalogo_colonias51918,1448,30535,Valle Morelos
catalogo_colonias51919,1448,33060,Delia
catalogo_colonias51920,1448,35350,Villa Ocampo Centro
catalogo_colonias51921,1448,37320,El Duraznal
catalogo_colonias51922,1448,41600,Libertad del Sur
catalogo_colonias51923,1448,43244,Tochintlán
catalogo_colonias51924,1448,45998,Rincón de Chila
catalogo_colonias51925,1448,51760,Villa Guerrero
catalogo_colonias51926,1448,59854,Lázaro Cárdenas
catalogo_colonias51927,1448,62545,El Bebedero
catalogo_colonias51928,1448,63535,El Chalate
catalogo_colonias51929,1448,66649,Nueva Mixcoac
catalogo_colonias51930,1448,69060,Zapotitlan Palmas
catalogo_colonias51931,1448,74100,San Miguel Tianguistenco
catalogo_colonias51932,1448,76828,Rosa de Castilla
catalogo_colonias51933,1448,79616,Victoria
catalogo_colonias51934,1448,80880,Rosa Morada
catalogo_colonias51935,1448,85789,Maycoba
catalogo_colonias51936,1448,88403,Nuevo Repueblo
catalogo_colonias51937,1448,90265,Ex-hacienda San Buenaventura
catalogo_colonias51938,1448,92510,Cerro Azul Campo Industrial Centro
catalogo_colonias51939,1448,97984,San Diego Buenavista
catalogo_colonias51940,1448,98612,Magistrados
catalogo_colonias51941,1449,09578,Ejército de Agua Prieta
catalogo_colonias51942,1449,22205,Villa Fontana VI
catalogo_colonias51943,1449,27820,La Trinidad
catalogo_colonias51944,1449,30533,Revolución Mexicana
catalogo_colonias51945,1449,33060,San Isidro
catalogo_colonias51946,1449,37328,Moderna
catalogo_colonias51947,1449,39770,Libertadores
catalogo_colonias51948,1449,43245,Camotla
catalogo_colonias51949,1449,46000,Huejuquilla El Alto Centro
catalogo_colonias51950,1449,51783,Zacango
catalogo_colonias51951,1449,59840,Lindavista
catalogo_colonias51952,1449,62545,Puente Pantitlán
catalogo_colonias51953,1449,63538,El Ciruelar
catalogo_colonias51954,1449,66649,San Ignacio
catalogo_colonias51955,1449,69064,San Andrés Dinicuiti
catalogo_colonias51956,1449,74100,San Rafael Ixtapaluca
catalogo_colonias51957,1449,76828,San Pablo Potrerillos
catalogo_colonias51958,1449,79600,Colonia María del Rosario (Puente del Carmen)
catalogo_colonias51959,1449,80880,El Limoncito
catalogo_colonias51960,1449,85790,Santa Ana
catalogo_colonias51961,1449,87315,Oasis
catalogo_colonias51962,1449,90264,Rolando Maldonado
catalogo_colonias51963,1449,97980,Dzinup
catalogo_colonias51964,1449,98612,Las Villas
catalogo_colonias51965,1450,22205,Villa Fontana XIII
catalogo_colonias51966,1450,27822,Popular San Isidro
catalogo_colonias51967,1450,30530,El Parral
catalogo_colonias51968,1450,33060,Villa los Laureles
catalogo_colonias51969,1450,35357,San Gabriel
catalogo_colonias51970,1450,37328,Los Paraísos
catalogo_colonias51971,1450,40400,Lindavista
catalogo_colonias51972,1450,43245,Techichico
catalogo_colonias51973,1450,59843,Lomas de San Pablo
catalogo_colonias51974,1450,62545,Revolución XXI
catalogo_colonias51975,1450,63536,El Ciruelar
catalogo_colonias51976,1450,66649,San Miguel
catalogo_colonias51977,1450,69064,Santa Maria Tutla
catalogo_colonias51978,1450,74100,Santa Rita Tlahuapan
catalogo_colonias51979,1450,76828,San Pedro Potrerillos
catalogo_colonias51980,1450,79618,San Rafael
catalogo_colonias51981,1450,80880,La Calera de los Moya
catalogo_colonias51982,1450,85790,Santa Rosa
catalogo_colonias51983,1450,90265,Santa María
catalogo_colonias51984,1450,97983,San Salvador
catalogo_colonias51985,1450,98612,San Cosme
catalogo_colonias51986,1451,09579,Cabeza de Juárez 5 o Frente 5
catalogo_colonias51987,1451,22205,Villa Fontana XIV
catalogo_colonias51988,1451,27830,Lázaro Cárdenas
catalogo_colonias51989,1451,33065,INFONAVIT Nuevo Delicias
catalogo_colonias51990,1451,35360,México y los Lirios
catalogo_colonias51991,1451,37320,Obregón
catalogo_colonias51992,1451,39944,Lindavista
catalogo_colonias51993,1451,43245,Tula
catalogo_colonias51994,1451,46010,San José de Maderas
catalogo_colonias51995,1451,51767,La Finca
catalogo_colonias51996,1451,59843,Lomas del Bosque
catalogo_colonias51997,1451,62545,Ex-Hacienda Pantitlán
catalogo_colonias51998,1451,63548,El Clavellino
catalogo_colonias51999,1451,69064,Santiago Del Rio
catalogo_colonias52000,1451,76820,Santa Isabel el Coto
catalogo_colonias52001,1451,79619,Los Naranjos
catalogo_colonias52002,1451,80883,Puerta de los Rocha
catalogo_colonias52003,1451,85793,Tepoca
catalogo_colonias52004,1451,87497,Palo Verde
catalogo_colonias52005,1451,90265,Santa Inés
catalogo_colonias52006,1451,92520,Juan Felipe
catalogo_colonias52007,1451,97983,Santa Cruz Cutza
catalogo_colonias52008,1451,98612,Del Agua
catalogo_colonias52009,1452,09579,Las Rosas
catalogo_colonias52010,1452,22205,Villa Fontana XVI
catalogo_colonias52011,1452,27830,Monterrey
catalogo_colonias52012,1452,30533,Jericó
catalogo_colonias52013,1452,35363,San José de La Montaña
catalogo_colonias52014,1452,43266,Nonoalco
catalogo_colonias52015,1452,46013,Jimulco
